schema_version,role_id,organization_id,team_id,product_id,title,role_family,job_locations,remote_scope,agent_specific_quote,agent_relevance_summary,agent_relevance_evidence_type,official_role_url,first_seen_at,last_seen_at,last_verified_at,currentness_status,access_requirement,evidence_grade,supersedes_role_id,evidence_ids,version,display_title_zh,display_title_en,display_location_zh,display_location_en,location_data_status,work_arrangement,work_arrangement_basis,official_title_raw,title_source_language,title_support_status,title_provenance,title_source_url,title_source_granularity,stable_role_locator,citation_supports_title,title_source_observed_at,title_source_recheck_performed,title_source_observation_status,title_current_eligible_after_gate,title_translation_status,role_recovery_status,role_recovery_confidence,eligible_for_job_list,eligible_for_strict_current,role_display_version,title_authenticity_version,public_confidence_tier,recovery_origin,source_role_descriptor,title_source_recheck_attempted_at,geography
agent-hiring-map-public/1.0,ROLE-0E2745323A3A2977,ORG-9C366368F257E2F9,TEAM-B778A475B5BD38C2,PROD-B778A475B5BD38C2,"Software Engineer, Agents",agent_role_recovered_from_official_title,"[""San Francisco""]",null,null,"Official Ashby Software Engineer, Agents role assigns core AI agents for anomaly detection, root-cause analysis, automated debugging, prompt engineering, tool use, and orchestration.",official_exact_role_alignment,https://jobs.ashbyhq.com/sazabi/899b993d-2d83-438d-a732-c9d1e3a0f7f2,2026-07-24,2026-07-24,2026-07-24,current_verified,public_no_login,A,null,"[""AMC-0652""]",1,软件工程师，智能体,"Software Engineer, Agents",旧金山,San Francisco,normalized_or_descriptive,onsite,default_onsite_no_remote_signal,"Software Engineer, Agents",en,verified_official_title,public_ats_structured_field,https://jobs.ashbyhq.com/sazabi/899b993d-2d83-438d-a732-c9d1e3a0f7f2,direct_role_detail,899b993d-2d83-438d-a732-c9d1e3a0f7f2,true,2026-07-24,true,fetched_success,true,deterministic_bilingual_translation_v1,verified_job,0.97,true,true,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,verified,global_deferred_evidence_recovered,null,null,Unknown
agent-hiring-map-public/1.0,ROLE-0E33BE922082B331,ORG-EB38E18AE058F293,TEAM-2C83D61F7A086657,PROD-2C83D61F7A086657,Applied AI Engineer,agent_role_recovered_from_official_title,"[""San Francisco""]",null,null,"Help build foundational AI agents that reason, act, and automate complex IT workflows; optimize applied AI systems from model selection to inference and evaluation.",official_exact_role_alignment,https://jobs.ashbyhq.com/serval/2bfaede4-22b2-43b2-a14c-f45e5f398624,2026-07-24,2026-07-24,2026-07-24,current_verified,public_no_login,A,null,"[""AMC-0603""]",1,应用人工智能工程师,Applied AI Engineer,旧金山,San Francisco,normalized_or_descriptive,onsite,default_onsite_no_remote_signal,Applied AI Engineer,en,verified_official_title,public_ats_structured_field,https://jobs.ashbyhq.com/serval/2bfaede4-22b2-43b2-a14c-f45e5f398624,direct_role_detail,2bfaede4-22b2-43b2-a14c-f45e5f398624,true,2026-07-24,true,fetched_success,true,deterministic_bilingual_translation_v1,verified_job,0.97,true,true,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,verified,global_deferred_evidence_recovered,null,null,Unknown
agent-hiring-map-public/1.0,ROLE-0E436446CAEDBC31,ORG-1886371A7BC906CA,TEAM-478E90CAAB0D4B76,PROD-7C6FF2923EA99B62,"Agentic AI Technical Mentor - Independent Contractor (US Canada, Europe, MENA, India & APAC Timezones)",agent_role_recovered_from_official_title,"[""United States""]",remote,null,"Current official role mentors production-relevant Agent workflows, RAG Agents, evaluation, and multi-Agent design.",frozen_derived_same_role_signal,https://job-boards.greenhouse.io/udacity/jobs/8540542002,2026-07-15,2026-07-24,2026-07-24,current_probable,public_no_login,A,null,"[""AMC-6326""]",1,智能体 AI Technical Mentor - Independent Contractor （US Canada，Europe，MENA，India与APAC Timezones）,"Agentic AI Technical Mentor - Independent Contractor (US Canada, Europe, MENA, India & APAC Timezones)",美国,United States,normalized_or_descriptive,remote_or_hybrid,explicit_remote_or_hybrid,"Agentic AI Technical Mentor - Independent Contractor (US Canada, Europe, MENA, India & APAC Timezones)",en,verified_official_title,public_ats_structured_field,https://job-boards.greenhouse.io/udacity/jobs/8540542002,direct_role_detail,8540542002,true,2026-07-24,true,fetched_success,false,deterministic_bilingual_translation_v1,probable_job,0.9,true,false,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,probable,unlinked_evidence_recovered,null,null,null
agent-hiring-map-public/1.0,ROLE-0E5BFBE0E8F5729A,ORG-587D7326DB74832D,TEAM-10D2DA7ACB9A13C3,PROD-FD60CE95331F3DEF,Software Engineer II - Enterprise AI Products,software_engineer_enterprise_ai_products_agentic_workflows_rag_mcp_multi_agent,[],null,"Leverage enterprise AI capabilities include large language models, agentic workflows, cloud computing services (AWS/Azure), and container orchestration (Kubernetes) to solve complex, real-world business problems with a high degree of accuracy and speed.",null,null,https://careers.travelers.com/job/23589750/software-engineer-ii-enterprise-ai-products-hartford-ct,2026-07-18,2026-07-18,2026-07-24,current_probable,public_no_login,A,null,"[""AMC-6898""]",1,软件工程师 II - 企业 AI Products,Software Engineer II - Enterprise AI Products,地点待复核,Location pending review,pending_review,remote_or_hybrid,explicit_remote_or_hybrid,Software Engineer II - Enterprise AI Products,en,verified_official_title,public_source_observation,https://careers.travelers.com/job/23589750/software-engineer-ii-enterprise-ai-products-hartford-ct,direct_role_detail,23589750,true,2026-07-24,true,fetched_success,false,deterministic_bilingual_translation_v1,verified_job,0.98,true,false,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,verified,existing_role_revalidated,enterprise AI products with agentic workflows RAG MCP and multi-Agent delivery,2026-07-24,null
agent-hiring-map-public/1.0,ROLE-0EABAB2CDDE665DF,ORG-1236323724701EB7,TEAM-DCC51275C3E9AD90,PROD-9C09EEC3BD045903,大模型智能体架构师（J83572）,agent_architect,"[""Beijing""]",null,研发新一代Agent架构，实现感知-决策-执行-进化的闭环能力突破,null,null,https://talent.baidu.com/jobs/detail/SOCIAL/8959cc3f-852f-47c1-9874-08a1fdc92942,2026-07-11,2026-07-11,2026-07-24,current_probable,public_no_login,A,null,"[""AMC-3479""]",1,大模型智能体架构师（J83572）,Large Model Agent Architect (J83572),北京市,Beijing,normalized_or_descriptive,onsite,default_onsite_no_remote_signal,大模型智能体架构师（J83572）,zh,verified_official_title,public_source_observation,https://talent.baidu.com/jobs/detail/SOCIAL/8959cc3f-852f-47c1-9874-08a1fdc92942,direct_role_detail,8959cc3f-852f-47c1-9874-08a1fdc92942,true,2026-07-24,true,fetched_success,true,deterministic_bilingual_translation_v1,verified_job,0.98,true,true,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,verified,existing_role_revalidated,"Multi-Agent architecture for Netdisk, Wenku, TeraBox and Chengpian",2026-07-24,null
agent-hiring-map-public/1.0,ROLE-0EBB8F06FE2DF9AD,ORG-400030C8E01D28BE,TEAM-CE111D5BB8047324,PROD-CE111D5BB8047324,Digital Customer Engagement Specialist (IGT1),agent_role_recovered_from_official_title,"[""Colombo, Western Province, Sri Lanka""]",null,null,Develop and implement AI-powered workflows and autonomous agents that increase customer touchpoints while improving team productivity.,official_exact_role_alignment,https://jobs.smartrecruiters.com/IFS1/744000132168602-digital-customer-engagement-specialist-igt1,2026-07-24,2026-07-24,2026-07-24,current_verified,public_no_login,A,null,"[""AMC-5288""]",1,数字 客户互动 专家 （IGT1）,Digital Customer Engagement Specialist (IGT1),具体地点见官方来源,"Colombo, Western Province, Sri Lanka",normalized_or_descriptive,onsite,default_onsite_no_remote_signal,Digital Customer Engagement Specialist (IGT1),en,verified_official_title,public_ats_structured_field,https://jobs.smartrecruiters.com/IFS1/744000132168602-digital-customer-engagement-specialist-igt1,direct_role_detail,744000132168602,true,2026-07-24,true,fetched_success,true,deterministic_bilingual_translation_v1,verified_job,0.97,true,true,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,verified,global_deferred_evidence_recovered,null,null,Sri Lanka
agent-hiring-map-public/1.0,ROLE-0ECE01972693142E,ORG-744205E43529C1FC,TEAM-A6A6891ED31429E7,PROD-ABE0E7ED5E19599F,"Staff+ Software Engineer, Claude App Infrastructure",agent_infrastructure_or_orchestration_role,"[""San Francisco, CA""]",null,building the agentic layer that turns claude.ai from a chat surface into an execution surface,null,null,https://job-boards.greenhouse.io/anthropic/jobs/5065894008,2026-07-15,2026-07-15,2026-07-24,current_probable,public_no_login,A,null,"[""AMC-6093""]",1,资深+ 软件工程师，Claude App 基础设施,"Staff+ Software Engineer, Claude App Infrastructure",加利福尼亚州旧金山,"San Francisco, CA",normalized_or_descriptive,onsite,default_onsite_no_remote_signal,"Staff+ Software Engineer, Claude App Infrastructure",en,verified_official_title,public_source_observation,https://job-boards.greenhouse.io/anthropic/jobs/5065894008,direct_role_detail,5065894008,true,2026-07-24,true,fetched_success,true,deterministic_bilingual_translation_v1,verified_job,0.98,true,true,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,verified,existing_role_revalidated,"Staff+ Software Engineer, Claude App Infrastructure",2026-07-24,null
agent-hiring-map-public/1.0,ROLE-0F0E441B320E8522,ORG-C6871C937C403518,TEAM-D115BE1146966A44,PROD-77EB2EABF2E26682,"Senior Machine Learning Operations Engineer, Agentic Systems Platform Engineering",senior_mlops_engineer_agentic_runtime_mcp_gateway_and_multi_agent_orchestration,[],null,Own the MCP Gateway: Design and implement the routing and security layer for agentic tool-use via Apigee.,null,null,https://careers.paramount.com/job/Burbank-Senior-Machine-Learning-Operations-Engineer%2C-Agentic-Systems-Platform-Engineering-CA-91505/1387818000,2026-07-16,2026-07-16,2026-07-24,current_probable,public_no_login,A,null,"[""AMC-6580"",""AMC-6939""]",1,高级 机器学习 运营 工程师，智能体 系统 平台 工程,"Senior Machine Learning Operations Engineer, Agentic Systems Platform Engineering",地点待复核,Location pending review,pending_review,onsite,explicit_onsite,"Senior Machine Learning Operations Engineer, Agentic Systems Platform Engineering",en,verified_official_title,public_source_observation,https://careers.paramount.com/job/Burbank-Senior-Machine-Learning-Operations-Engineer%2C-Agentic-Systems-Platform-Engineering-CA-91505/1387818000,direct_role_detail,1387818000,true,2026-07-24,true,fetched_success,true,deterministic_bilingual_translation_v1,verified_job,0.98,true,true,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,verified,existing_role_revalidated,Agentic Systems Platform with MCP Gateway and multi-Agent orchestration,2026-07-24,null
agent-hiring-map-public/1.0,ROLE-0F1DB95AF314D0B1,ORG-D45932DD4CA1D738,TEAM-8724C4A4142BAC41,PROD-CC9BC06EFD1C40CA,Research Engineer,agent_research_training_or_model_engineering,"[""San Francisco""]",null,voice models that power Sesame’s real-time companion experience,null,null,https://jobs.ashbyhq.com/sesame/5e846cd7-5719-440c-b8ef-2fba501847ae,2026-07-15,2026-07-15,2026-07-24,current_probable,public_no_login,A,null,"[""AMC-5754""]",1,研究工程师,Research Engineer,旧金山,San Francisco,normalized_or_descriptive,onsite,default_onsite_no_remote_signal,Research Engineer,en,verified_official_title,public_source_observation,https://jobs.ashbyhq.com/sesame/5e846cd7-5719-440c-b8ef-2fba501847ae,direct_role_detail,5e846cd7-5719-440c-b8ef-2fba501847ae,true,2026-07-24,true,fetched_success,true,deterministic_bilingual_translation_v1,verified_job,0.98,true,true,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,verified,existing_role_revalidated,Research Engineer,2026-07-24,null
agent-hiring-map-public/1.0,ROLE-0F1E90B7CC098877,ORG-B7F8DFC2578DDA24,TEAM-10C405784F542C45,PROD-686DC029BC63BCD2,AI应用测试开发工程师,eval_test_quality,[],null,理解LLM/Agent非确定性与评测方法：结构化输出校验、工具失败模式、上下文污染、采样稳定性,null,null,https://01ai.jobs.feishu.cn/index/position/7605639510441707782/detail,2026-07-09,2026-07-09,2026-07-24,current_probable,public_no_login,A,null,"[""AMC-1296""]",1,AI应用测试开发工程师,AI Application Testing Development Engineer,地点待复核,Location pending review,pending_review,onsite,default_onsite_no_remote_signal,AI应用测试开发工程师,zh,verified_official_title,public_source_observation,https://01ai.jobs.feishu.cn/index/position/7605639510441707782/detail,direct_role_detail,7605639510441707782,true,2026-07-24,true,fetched_success,true,deterministic_bilingual_translation_v1,verified_job,0.98,true,true,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,verified,existing_role_revalidated,B-end Agent QA / Evaluation / Safety Testing,2026-07-24,null
agent-hiring-map-public/1.0,ROLE-0FB781B642DCE8C1,ORG-33B6B32A25AB7142,TEAM-3A3F2CB46BC5A99A,PROD-3A3F2CB46BC5A99A,Agentic Systems Engineer,agent_role_recovered_from_official_title,"[""New York City""]",null,null,"Official Ashby Agentic Systems Engineer role assigns agentic infrastructure, autonomous AI agents at scale, distributed execution, evaluation systems, context management, ontology, and provenance.",official_exact_role_alignment,https://jobs.ashbyhq.com/kepler-ai/3377f209-d1aa-4cec-9756-faeccec10588,2026-07-24,2026-07-24,2026-07-24,current_probable,public_no_login,A,null,"[""AMC-0653""]",1,智能体 系统 工程师,Agentic Systems Engineer,纽约市,New York City,normalized_or_descriptive,onsite,default_onsite_no_remote_signal,Agentic Systems Engineer,en,verified_official_title,public_ats_structured_field,https://jobs.ashbyhq.com/kepler-ai/3377f209-d1aa-4cec-9756-faeccec10588,direct_role_detail,3377f209-d1aa-4cec-9756-faeccec10588,true,2026-07-24,true,fetched_success,false,deterministic_bilingual_translation_v1,probable_job,0.9,true,false,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,probable,global_deferred_evidence_recovered,null,null,Unknown
agent-hiring-map-public/1.0,ROLE-10447EAF6DD29B2D,ORG-C493FA68EBFCD02F,TEAM-172CBB26FB16DAFE,PROD-6659C91BB345DB20,Forward Deployed Engineer,agent_role_recovered_from_official_title,[],null,null,"Layerup deploys and configures AI Agents end to end for financial-services and insurance customers, including fine-tuning, on-site deployment, evaluation and autonomous workflow construction.",frozen_exact_official_c4_role_signal,https://www.ycombinator.com/companies/layerup/jobs/mupiiFZ-forward-deployed-engineer,2026-07-17,2026-07-17,2026-07-17,current_probable,public_no_login,A,null,"[""AMC-6770""]",1,前线部署工程师,Forward Deployed Engineer,地点待复核,Location pending review,pending_review,onsite,default_onsite_no_remote_signal,Forward Deployed Engineer,en,verified_official_title,public_ats_structured_field,https://www.ycombinator.com/companies/layerup/jobs/mupiiFZ-forward-deployed-engineer,direct_role_detail,mupiiFZ-forward-deployed-engineer,true,2026-07-17,true,fetched_success,false,deterministic_bilingual_translation_v1,probable_job,0.94,true,false,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,probable,unlinked_evidence_recovered,null,null,null
agent-hiring-map-public/1.0,ROLE-1067D362BB1522F6,ORG-5B1A32F8BCDDE23E,TEAM-85F7356107E634C4,PROD-85F7356107E634C4,"Software Engineer, Customer Studio Backend",agent_role_recovered_from_official_title,"[""North America""]",remote,null,it also serves as part of the underlying infrastructure that powers our agentic marketing workflows.,official_exact_role_alignment,https://job-boards.greenhouse.io/hightouch/jobs/5983811004,2026-07-24,2026-07-24,2026-07-24,current_verified,public_no_login,A,null,"[""AMC-5545""]",1,软件工程师，客户工作室 后端,"Software Engineer, Customer Studio Backend",具体地点见官方来源,North America,normalized_or_descriptive,remote_or_hybrid,explicit_remote_or_hybrid,"Software Engineer, Customer Studio Backend",en,verified_official_title,public_ats_structured_field,https://job-boards.greenhouse.io/hightouch/jobs/5983811004,direct_role_detail,5983811004,true,2026-07-24,true,fetched_success,true,deterministic_bilingual_translation_v1,verified_job,0.97,true,true,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,verified,global_deferred_evidence_recovered,null,null,Other/Global
agent-hiring-map-public/1.0,ROLE-10983764983D3BB8,ORG-B248F2E01881F536,TEAM-CA43507C9674341D,PROD-AFFF3061219C8B0C,大模型推理框架工程师（RL 方向）,agentic_rl_infra_engineer,[],null,对大模型推理系统或 RL 工程某一方向有深入理解，能独立发现问题、提出方案并推动落地。,null,null,https://vrfi1sk8a0.jobs.feishu.cn/index/position/7654051545948997894/detail,2026-07-09,2026-07-09,2026-07-24,current_probable,public_no_login,A,null,"[""AMC-1263""]",1,大模型推理框架工程师（RL 方向）,Large Model Reasoning Framework Engineer (RL Focus),地点待复核,Location pending review,pending_review,onsite,default_onsite_no_remote_signal,大模型推理框架工程师（RL 方向）,zh,verified_official_title,public_source_observation,https://vrfi1sk8a0.jobs.feishu.cn/index/position/7654051545948997894/detail,direct_role_detail,7654051545948997894,true,2026-07-24,true,fetched_success,true,deterministic_bilingual_translation_v1,verified_job,0.98,true,true,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,verified,existing_role_revalidated,MiniMax Agentic RL Rollout Inference Infra,2026-07-24,null
agent-hiring-map-public/1.0,ROLE-10BE56076DFBE191,ORG-FB297693B2065897,TEAM-5D9951F96F4F70C0,PROD-68E1F0136408927E,AI Agentic Engineer Healthcare Payment Integrity,agent_role_recovered_from_official_title,[],null,null,"Codoxo's current role builds Bedrock AgentCore, MCP, A2A, multi-Agent, RAG, memory and observability systems that accelerate claim audits and SIU investigations.",frozen_exact_official_c4_role_signal,https://app.trinethire.com/companies/5502-codoxo/jobs/120153-ai-agentic-engineer-healthcare-payment-integrity,2026-07-18,2026-07-18,2026-07-18,current_probable,public_no_login,A,null,"[""AMC-7033""]",1,AI 智能体 工程师 医疗 Payment Integrity,AI Agentic Engineer Healthcare Payment Integrity,地点待复核,Location pending review,pending_review,onsite,default_onsite_no_remote_signal,AI Agentic Engineer Healthcare Payment Integrity,en,verified_official_title,public_ats_structured_field,https://app.trinethire.com/companies/5502-codoxo/jobs/120153-ai-agentic-engineer-healthcare-payment-integrity,direct_role_detail,120153-ai-agentic-engineer-healthcare-payment-integrity,true,2026-07-18,true,fetched_success,false,deterministic_bilingual_translation_v1,probable_job,0.94,true,false,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,probable,unlinked_evidence_recovered,null,null,null
agent-hiring-map-public/1.0,ROLE-10C25CC5FC07005D,ORG-B136AAF15178A532,TEAM-9F15F4E9F11D8823,PROD-F950F49A224F0499,Senior AI Security Engineer,senior_ai_security_engineer_agentic_workflows_mcp_rag_and_guardrails,[],null,"Collaborate on designing secure-by-default patterns for LLM integration, agentic workflows, retrieval-augmented generation (RAG) pipelines, and MCP server deployments across firm systems",null,null,https://careers.wsgr.com/openings/senior-ai-security-engineer,2026-07-18,2026-07-18,2026-07-24,current_probable,public_no_login,A,null,"[""AMC-7065""]",1,高级 AI 安全工程师,Senior AI Security Engineer,地点待复核,Location pending review,pending_review,onsite,default_onsite_no_remote_signal,Senior AI Security Engineer,en,verified_official_title,frozen_official_role_body_or_exact_page,https://careers.wsgr.com/openings/senior-ai-security-engineer,direct_role_detail,url-d561c4dca35b59eca83b,true,2026-07-24,true,fetched_success,true,deterministic_bilingual_translation_v1,verified_job,0.97,true,true,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,verified,existing_role_revalidated,enterprise legal AI security for agentic workflows RAG and MCP deployments,2026-07-24,null
agent-hiring-map-public/1.0,ROLE-10DEA33E063B8F87,ORG-400030C8E01D28BE,TEAM-3E35AC63F4997DC9,PROD-3E35AC63F4997DC9,Product Manager CX,agent_role_recovered_from_official_title,"[""Pune, Maharashtra, India""]",null,null,"LangGraph, AutoGen) We’re building intelligent, autonomous AI agents that can reason, plan, and act across real-world workflows.",official_exact_role_alignment,https://jobs.smartrecruiters.com/IFS1/744000123318913-product-manager-cx,2026-07-24,2026-07-24,2026-07-24,current_verified,public_no_login,A,null,"[""AMC-5272""]",1,产品经理 CX,Product Manager CX,具体地点见官方来源,"Pune, Maharashtra, India",normalized_or_descriptive,onsite,default_onsite_no_remote_signal,Product Manager CX,en,verified_official_title,public_ats_structured_field,https://jobs.smartrecruiters.com/IFS1/744000123318913-product-manager-cx,direct_role_detail,744000123318913,true,2026-07-24,true,fetched_success,true,deterministic_bilingual_translation_v1,verified_job,0.97,true,true,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,verified,global_deferred_evidence_recovered,null,null,India
agent-hiring-map-public/1.0,ROLE-115E138B5D5F1BF0,ORG-D949980D3C6433EE,TEAM-A184671519D961A7,PROD-59068F4973FF8441,Agentic AI Engineer,agent_engineer,[],null,Build AI agents that autonomously navigate websites and execute complex workflows,null,null,https://job-boards.greenhouse.io/kargo/jobs/6100171004,2026-07-09,2026-07-09,2026-07-24,current_probable,public_no_login,A,null,"[""AMC-0396""]",1,智能体 人工智能工程师,Agentic AI Engineer,地点待复核,Location pending review,pending_review,onsite,default_onsite_no_remote_signal,Agentic AI Engineer,en,verified_official_title,public_source_observation,https://job-boards.greenhouse.io/kargo/jobs/6100171004,direct_role_detail,6100171004,true,2026-07-24,true,fetched_success,true,deterministic_bilingual_translation_v1,verified_job,0.98,true,true,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,verified,existing_role_revalidated,Agentic AI engineering for advertising workflows,2026-07-24,null
agent-hiring-map-public/1.0,ROLE-11729B824C4F6A0B,ORG-F3751A175BCBDF2A,TEAM-5427376B4A4DC4DF,PROD-CB09B6BFC839A500,Senior Data Scientist,agent_role_recovered_from_official_title,[],null,null,"The current Senior Data Scientist role builds regulated healthcare and federal agentic-AI systems spanning RAG, multi-step reasoning, tool use and LLM-Agent orchestration.",frozen_exact_official_c4_role_signal,https://www.paycomonline.net/v4/ats/web.php/portal/F631D597336939B4041FBF6F99B99804/jobs/178999,2026-07-18,2026-07-18,2026-07-18,current_probable,public_no_login,A,null,"[""AMC-6910""]",1,高级 数据科学家,Senior Data Scientist,地点待复核,Location pending review,pending_review,onsite,default_onsite_no_remote_signal,Senior Data Scientist,en,verified_official_title,public_ats_structured_field,https://www.paycomonline.net/v4/ats/web.php/portal/F631D597336939B4041FBF6F99B99804/jobs/178999,direct_role_detail,178999,true,2026-07-18,true,fetched_success,false,deterministic_bilingual_translation_v1,probable_job,0.91,true,false,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,probable,unlinked_evidence_recovered,null,null,null
agent-hiring-map-public/1.0,ROLE-117444C3362319F5,ORG-24B454E48E72AC85,TEAM-BD8C5A1932A48834,PROD-8002E73EFE24B21A,Senior Software Engineer,agent_role_recovered_from_official_title,"[""Sydney, Australia""]",hybrid,null,"Official Relevance AI role bodies describe the company as the home of the AI workforce where teams create and manage intelligent agents for workflows, decisions, and collaboration.",frozen_derived_same_role_signal,https://jobs.ashbyhq.com/relevanceai/a13f1860-17db-4026-9b17-7c77d6738c08,2026-07-08,2026-07-24,2026-07-24,current_probable,public_no_login,A,null,"[""AMC-0553""]",1,高级 软件工程师,Senior Software Engineer,"悉尼, 澳大利亚","Sydney, Australia",normalized_or_descriptive,remote_or_hybrid,explicit_remote_or_hybrid,Senior Software Engineer,en,verified_official_title,public_ats_structured_field,https://jobs.ashbyhq.com/relevanceai/a13f1860-17db-4026-9b17-7c77d6738c08,direct_role_detail,a13f1860-17db-4026-9b17-7c77d6738c08,true,2026-07-24,true,fetched_success,false,deterministic_bilingual_translation_v1,probable_job,0.9,true,false,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,probable,unlinked_evidence_recovered,null,null,null
agent-hiring-map-public/1.0,ROLE-11A7D7A43DF2AABF,ORG-857741F4371F0507,TEAM-0D4C26B19C72E699,PROD-0B50BD21091C487D,Staff Engineer(AI),agent_engineer_or_applied_ai_engineer,"[""China""]",remote_or_hybrid,"Good To Have Skills : Agentic Workflows (Strong), RAG Workflow (Strong), Python (Strong), API Development and Integration (Capable) Job Description : The team member will design and build agentic applications for AIPC and Android devices.",null,null,https://jobs.smartrecruiters.com/Nagarro1/744000115578514-staff-engineer-ai-,2026-07-14,2026-07-14,2026-07-24,current_probable,public_no_login,A,null,"[""AMC-5331""]",1,资深 工程师（AI）,Staff Engineer(AI),，中国,China,normalized_or_descriptive,remote_or_hybrid,explicit_remote_or_hybrid,Staff Engineer(AI),en,verified_official_title,public_ats_current_structured_field,https://jobs.smartrecruiters.com/Nagarro1/744000115578514-staff-engineer-ai-,direct_role_detail,744000115578514,true,2026-07-24,true,fetched_success,true,deterministic_bilingual_translation_v1,verified_job,0.97,true,true,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,verified,existing_role_revalidated,Staff Engineer(AI),2026-07-24,null
agent-hiring-map-public/1.0,ROLE-11DCDAEDBCA0876A,ORG-9CE676755955CFBE,TEAM-57799B4AC6B45F06,PROD-B7BA55A8A707810F,Agentic AI Engineer,agent_engineer,"[""Seattle, Washington""]",null,"Architect multi-agent systems with reliable tool use, memory, and orchestration patterns",null,null,https://job-boards.greenhouse.io/taxbit/jobs/6111068004,2026-07-09,2026-07-09,2026-07-24,current_probable,public_no_login,A,null,"[""AMC-0802""]",1,智能体 人工智能工程师,Agentic AI Engineer,华盛顿州西雅图,"Seattle, Washington",normalized_or_descriptive,onsite,default_onsite_no_remote_signal,Agentic AI Engineer,en,verified_official_title,public_source_observation,https://job-boards.greenhouse.io/taxbit/jobs/6111068004,direct_role_detail,6111068004,true,2026-07-24,true,fetched_success,true,deterministic_bilingual_translation_v1,verified_job,0.98,true,true,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,verified,existing_role_revalidated,Agentic AI Engineer for tax compliance agent systems,2026-07-24,null
agent-hiring-map-public/1.0,ROLE-11FA8180019FFCD1,ORG-FEBD969A0F959456,TEAM-8F077B293D842CD3,PROD-F0EE8BFA4E19DA73,Product Manager - AI Systems,agent_role_recovered_from_official_title,"[""Chicago, Illinois;, United States""]",remote,null,"InRule is positioning its decision-intelligence platform as governed decision infrastructure for agentic enterprises and developing Agent, MCP, governance and auditability initiatives for regulated industries.",frozen_derived_same_role_signal,https://ats.rippling.com/inrule/jobs/36382755-e7de-44c7-a191-273c8fb1328c,2026-07-16,2026-07-24,2026-07-24,current_probable,public_no_login,A,null,"[""AMC-6601""]",1,产品经理 - AI 系统,Product Manager - AI Systems,"芝加哥, 伊利诺伊州;, 美国","Chicago, Illinois;, United States",normalized_or_descriptive,remote_or_hybrid,explicit_remote_or_hybrid,Product Manager - AI Systems,en,verified_official_title,public_ats_structured_field,https://ats.rippling.com/inrule/jobs/36382755-e7de-44c7-a191-273c8fb1328c,direct_role_detail,36382755-e7de-44c7-a191-273c8fb1328c,true,2026-07-24,true,fetched_success,false,deterministic_bilingual_translation_v1,probable_job,0.9,true,false,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,probable,unlinked_evidence_recovered,null,null,null
agent-hiring-map-public/1.0,ROLE-120BD573654D8276,ORG-773573DF61D0529B,TEAM-729BC98A1D8C89EA,PROD-42D934F7486DC626,机器人项目管理专家/总监,agent_operations_delivery_or_management_role,"[""Shenzhen/Guangzhou""]",null,2、负责拆解机器人产品市场及产品需求（国内及海外），组织资源，分析技术解决方案，推动研发到测试、软硬闭环、量产全链路工作落地，确保产品满足规划需求；,null,null,https://xiaopeng.jobs.feishu.cn/index/position/7658181030058379570/detail,2026-07-14,2026-07-14,2026-07-24,current_probable,public_no_login,E,null,"[""AMC-4987""]",1,机器人项目管理专家/总监,Robotics Project Management Expert / Director,深圳/广州,Shenzhen/Guangzhou,normalized_or_descriptive,onsite,default_onsite_no_remote_signal,机器人项目管理专家/总监,zh,verified_official_title,public_source_observation,https://xiaopeng.jobs.feishu.cn/index/position/7658181030058379570/detail,direct_role_detail,7658181030058379570,true,2026-07-24,true,fetched_success,false,deterministic_bilingual_translation_v1,verified_job,0.98,true,false,agent-hiring-map-role-display/1.0,agent-hiring-map-title-authenticity/1.0,verified,existing_role_revalidated,机器人项目管理专家/总监 - XPeng embodied/physical-AI product or infrastructure high-recall locator,2026-07-24,null
