schema_version,product_id,organization_id,name,agent_category,official_url,status,confidence,evidence_ids,version
agent-hiring-map-public/1.0,PROD-21AF1FBE51F2DFAF,ORG-2F4F977139F7E9CF,GitHave AI code-repository assistant with Agent orchestration and MCP tooling,coding,https://github.com/ZetaZeroHub,active,0.95,"[""AMC-6685""]",1
agent-hiring-map-public/1.0,PROD-21B0A631FDFB4CCD,ORG-744205E43529C1FC,"Staff+ Software Engineer, Developer Acceleration | Anthropic current Agent system or Agent-enabled workflow role family",coding,null,active,0.95,"[""AMC-6145""]",1
agent-hiring-map-public/1.0,PROD-21CAEB903B5D9C7A,ORG-2ACFFA079952A8D9,code-first enterprise voice AI Agent platform,cx_voice,https://voicerun.com/platform/,active,0.95,"[""AMC-5975""]",1
agent-hiring-map-public/1.0,PROD-21F335154700C8EF,ORG-C09BF5BF80349BBA,Athena Agentic AI layer for people operations,enterprise_workflow,https://humaans.io/,active,0.95,"[""AMC-6434""]",1
agent-hiring-map-public/1.0,PROD-221567EE99E27A8F,ORG-111B97B6F0AF00A4,Leaper Agent self-evolving Agent framework and AI-employee stack,enterprise_workflow,https://github.com/Deepleaper/leaper-agent,active,0.95,"[""AMC-7030""]",1
agent-hiring-map-public/1.0,PROD-221D89953724F177,ORG-87CC986CE8E88BEC,Multimodal document-understanding Agent for trade/logistics workflows,data_rag,https://www.cmhk.com/main/,active,0.95,"[""AMC-1428""]",1
agent-hiring-map-public/1.0,PROD-226F9AF2E3FD0F83,ORG-0E18DD011C4AA5C9,AI Agentic/Platform Engineer role locator,enterprise_workflow,null,active,0.95,"[""AMC-7170""]",1
agent-hiring-map-public/1.0,PROD-2278979517670A00,ORG-70DCB89F366FE5A3,嵌入式开发资深工程师 - NIO embodied/physical-AI boundary high-recall locator,general_other,https://www.nio.com/,active,0.95,"[""AMC-4884""]",1
agent-hiring-map-public/1.0,PROD-22A3201709FCE220,ORG-3BD601C01212C3AF,Multimodal Agentic AI System Algorithms,general_other,https://talent.antgroup.com/home,active,0.95,"[""AMC-1320""]",1
agent-hiring-map-public/1.0,PROD-22A860738B5C5C93,ORG-733200F162AFF54B,XinHai multimodal multi-Agent simulation and evolution framework,vertical_finance_health,https://github.com/CAS-SIAT-XinHai/XinHaiAgents,active,0.95,"[""AMC-6353""]",1
agent-hiring-map-public/1.0,PROD-22B4E31A571BF0B1,ORG-DA9EAFD4AFB30101,SHLab Multi-Agent Safety Evolution Algorithms,builder_platform,https://www.shlab.org.cn/research,active,0.95,"[""AMC-1341""]",1
agent-hiring-map-public/1.0,PROD-22C35D2B21D40CD1,ORG-3BD601C01212C3AF,AML Agent / Self-Learning Risk Engineering,vertical_finance_health,https://talent.antgroup.com/home,active,0.95,"[""AMC-1319""]",1
agent-hiring-map-public/1.0,PROD-22C93C017D1B425B,ORG-E7639E102CC2D870,collaborative product development with parallel cloud Agents,coding,https://www.ycombinator.com/companies/lightsprint,active,0.95,"[""AMC-7102""]",1
agent-hiring-map-public/1.0,PROD-2309E4029C210BFA,ORG-32F314C99E6C1DEF,planner-executor-critic multi-Agent browser infrastructure,infra_evals,https://www.ycombinator.com/companies/kura-ai,active,0.95,"[""AMC-6753""]",1
agent-hiring-map-public/1.0,PROD-234116479DDEA248,ORG-02913FB0FA32690A,云小卫 healthcare Agent robot and application platform,vertical_finance_health,https://www.hualixy.edu.cn/jsjx/zsjy/zpxx/content_79954,active,0.95,"[""AMC-6585""]",1
agent-hiring-map-public/1.0,PROD-234ADA3A4484EAFF,ORG-6C24D5F6930B29BC,Agentic Coding后训练技术研究-阿里星,coding,null,active,0.95,"[""AMC-0873""]",1
agent-hiring-map-public/1.0,PROD-235CC28E8FEA121E,ORG-D3CAFF4A0DEC2CF9,chemistry and materials-science AI Agents,data_rag,https://ats.rippling.com/pt-PT/albert-invent-corp/jobs/2a110e3e-0db7-441b-b760-a26ab4e6b32b,active,0.95,"[""AMC-6600""]",1
agent-hiring-map-public/1.0,PROD-2365EB484392632B,ORG-70DCB89F366FE5A3,智能座舱-生态应用与服务产品经理 - NIO voice/conversational Agent or assistant workstream,cx_voice,https://www.nio.com/,active,0.95,"[""AMC-4828""]",1
agent-hiring-map-public/1.0,PROD-236F9AD1D69CE2DE,ORG-6C24D5F6930B29BC,多模态大模型与智能体算法研究-阿里星,general_other,null,active,0.95,"[""AMC-0903""]",1
agent-hiring-map-public/1.0,PROD-238131DFB2A4F23F,ORG-AEF38CBC5445CF75,【27届】广告算法实习生（AdsCore）- AI应用,infra_evals,null,active,0.95,"[""AMC-0982""]",1
agent-hiring-map-public/1.0,PROD-23B8264E41948EC0,ORG-6C24D5F6930B29BC,国际智能定价和投资AI Agent-阿里星/BravoStar,enterprise_workflow,null,active,0.95,"[""AMC-0891""]",1
agent-hiring-map-public/1.0,PROD-242CF0E8D5BEB210,ORG-70DCB89F366FE5A3,资深算法研究员-后训练 - NIO foundation-model Agent training/research workstream,general_other,https://www.nio.com/,active,0.95,"[""AMC-4849""]",1
agent-hiring-map-public/1.0,PROD-24969A396D774365,ORG-30A769FA53EE7804,Anspire Browser Agent,enterprise_workflow,https://open.anspire.cn/,active,0.95,"[""AMC-1859""]",1
agent-hiring-map-public/1.0,PROD-2496FA693993E1F4,ORG-733200F162AFF54B,multimodal Agent systems for edge unmanned systems,vertical_finance_health,http://www.sim.cas.cn/rczpw/rczp2017/shzp2017/202607/t20260702_8237224.html,active,0.95,"[""AMC-6464""]",1
agent-hiring-map-public/1.0,PROD-2497F19E8F0933D6,ORG-773573DF61D0529B,机器人软件研发质量工程师/专家 - XPeng embodied/physical-AI product or infrastructure high-recall locator,infra_evals,https://www.xiaopeng.com/,active,0.95,"[""AMC-4983""]",1
agent-hiring-map-public/1.0,PROD-24BBC65C5CCFDBE4,ORG-2E85588BB086763D,Deployed Systems Engineer for on-prem agent runtime deployment,infra_evals,https://composio.dev/,active,0.95,"[""AMC-0550""]",1
agent-hiring-map-public/1.0,PROD-24CC0CE0729F6EF8,ORG-DE838855E4A6E04E,AI-generated code review platform for humans and coding Agents,coding,https://www.ycombinator.com/companies/stage,active,0.95,"[""AMC-7100""]",1
agent-hiring-map-public/1.0,PROD-24CEE5D7DC0614CE,ORG-6FDA0B743C75E07E,Founding Designer | Automat computer-use Agentic Process Automation platform,infra_evals,https://www.runautomat.com/,active,0.95,"[""AMC-5864""]",1
agent-hiring-map-public/1.0,PROD-24DCB6F2A5BC6BD8,ORG-CBC79DB13CCED59A,Data / Knowledge / RAG Agent,data_rag,https://www.moonshot.cn/,active,0.95,"[""AMC-0012""]",1
agent-hiring-map-public/1.0,PROD-2506EA71B1D85039,ORG-1236323724701EB7,"Long-horizon Agent evaluation, memory continuity and built-in Skills",infra_evals,null,active,0.95,"[""AMC-3493""]",1
agent-hiring-map-public/1.0,PROD-251DF588369573A5,ORG-F07613EB4E733B9D,Meituan Agent Platform Product Manager hiring locator,builder_platform,null,active,0.95,"[""AMC-5066""]",1
agent-hiring-map-public/1.0,PROD-256B96D0AE27BE5E,ORG-6609FB0E6626FCC9,Xiaomi Agent Evaluation Engineer locator,infra_evals,null,active,0.95,"[""AMC-5062""]",1
agent-hiring-map-public/1.0,PROD-258BD264D952AB4F,ORG-8A25D4441B5C9597,Omni Research scientific-innovation Agent capabilities,vertical_finance_health,https://github.com/OMNILab/omni-research,active,0.95,"[""AMC-6420""]",1
agent-hiring-map-public/1.0,PROD-25BD5386855D3366,ORG-2BA5B6B4425F7F7A,Agentic AI and MCP cloud analytics systems,data_rag,null,active,0.95,"[""AMC-7088""]",1
agent-hiring-map-public/1.0,PROD-25CBDF7571904051,ORG-57D9B7F801823535,scientific robot Agent and AI software platform,vertical_finance_health,https://ihep.cas.cn/tfyzx/rczp/202509/t20250902_7956895.html,active,0.95,"[""AMC-6527""]",1
agent-hiring-map-public/1.0,PROD-25CCC8CFEA4F65A8,ORG-773573DF61D0529B,具身智能灵巧操作算法工程师/专家 - XPeng embodied/physical-AI product or infrastructure workstream,infra_evals,https://www.xiaopeng.com/,active,0.95,"[""AMC-4904""]",1
agent-hiring-map-public/1.0,PROD-25E23C17DF10CAB0,ORG-0C1E787EA9095D4D,life-sciences AI agents and trustworthy task UX,vertical_finance_health,https://cheiron.bio/,active,0.95,"[""AMC-6530""]",1
agent-hiring-map-public/1.0,PROD-25F03E0484930723,ORG-6C24D5F6930B29BC,AI Agent 应用研发&系统架构-阿里星/A Star,general_other,null,active,0.95,"[""AMC-0864""]",1
agent-hiring-map-public/1.0,PROD-25FD9414D373077D,ORG-5E022F55A621829F,"Agentic CX Platform / AI Agents for customers, frontline teams, and operations",cx_voice,https://www.observe.ai/,active,0.95,"[""AMC-0514""]",1
agent-hiring-map-public/1.0,PROD-2607B289F9C1FAEE,ORG-D45932DD4CA1D738,Software Engineer - Backend | personal voice AI Agent and smart-glasses line,cx_voice,https://www.sesame.com/,active,0.95,"[""AMC-5757""]",1
agent-hiring-map-public/1.0,PROD-2614DADB14FAA421,ORG-B9E96372D42CD311,AIP multi-Agent business-automation and software platform,enterprise_workflow,https://gitee.com/alinesno-infrastructure,active,0.95,"[""AMC-6908""]",1
agent-hiring-map-public/1.0,PROD-2619C3AECF9046FC,ORG-1236323724701EB7,AppBuilder Agent/RAG/workflow solution architecture,data_rag,https://ai.baidu.com/ai-doc/index/AppBuilder,active,0.95,"[""AMC-0064""]",1
agent-hiring-map-public/1.0,PROD-2624D3E60ABEE1CA,ORG-F933E53D0388D490,Arthur AI business-analyst Agent,data_rag,https://varos.com/,active,0.95,"[""AMC-6435""]",1
agent-hiring-map-public/1.0,PROD-262B08B21DBC41BA,ORG-773573DF61D0529B,仿真系统工程师 - XPeng embodied/physical-AI product or infrastructure workstream,infra_evals,https://www.xiaopeng.com/,active,0.95,"[""AMC-4942""]",1
agent-hiring-map-public/1.0,PROD-26375573612B947F,ORG-EB179DD3A6555309,API event and AI-Agent platform,infra_evals,https://graviteetopcoltd.teamtailor.com/jobs/7649873-enterprise-account-executive-noram,active,0.95,"[""AMC-6761""]",1
agent-hiring-map-public/1.0,PROD-263D54A5181836DF,ORG-72797D26E23376B8,"Director, Product Management - Agent Identity and Governance",infra_evals,https://www.uipath.com/platform/agentic-automation,active,0.95,"[""AMC-1825""]",1
agent-hiring-map-public/1.0,PROD-26542C035D07E91B,ORG-9355D1B6EB05FCA6,Cofounder autonomous business Agent,infra_evals,https://www.generalintelligencecompany.com/writing/introducing-the-general-intelligence-company,active,0.95,"[""AMC-6471""]",1
agent-hiring-map-public/1.0,PROD-26743E747AE0A9A6,ORG-A169DAD93F1FE5EA,consumer-lending and collections voice AI Agents,cx_voice,https://www.veritus.com/,active,0.95,"[""AMC-6681""]",1
agent-hiring-map-public/1.0,PROD-2678693788A1C4BB,ORG-7C3994707C036195,Nonagon Link,general_other,https://nnglink.ai/,active,0.95,"[""AMC-3814""]",1
agent-hiring-map-public/1.0,PROD-267F5B3D8D99E7FC,ORG-773573DF61D0529B,数据平台工具链开发工程师 - XPeng embodied/physical-AI product or infrastructure high-recall locator,infra_evals,https://www.xiaopeng.com/,active,0.95,"[""AMC-4955""]",1
agent-hiring-map-public/1.0,PROD-2684FF2DBAC84620,ORG-9C78456D8E5699E6,DeepSeek DSec Agent Infra / Sandbox Cloud,data_rag,https://www.deepseek.com/,active,0.95,"[""AMC-1360""]",1
agent-hiring-map-public/1.0,PROD-268ED4E4B02C6EB5,ORG-6C9CF34D895572B0,misterdev,coding,https://github.com/dcondrey/misterdev,active,0.95,"[""AMC-3773""]",1
agent-hiring-map-public/1.0,PROD-26AF8791519205E9,ORG-423F54A3DB406878,Data / Knowledge / RAG Agent,data_rag,https://www.n.cn/,active,0.95,"[""AMC-0001""]",1
agent-hiring-map-public/1.0,PROD-26CF28EAB46B64E7,ORG-D32A0F6E51A07B22,AI-agent assurance and governance for finance,infra_evals,https://www.rockhopper.co/,active,0.95,"[""AMC-6361""]",1
agent-hiring-map-public/1.0,PROD-26D5B59AFFB25B16,ORG-61FF26299885EEDA,AI Agent身份权限安全研发实习生,infra_evals,null,active,0.95,"[""AMC-0826""]",1
agent-hiring-map-public/1.0,PROD-26E3DE37874FC774,ORG-1D933C1F7191B121,generalist web Agent and multimodal reinforcement-learning infrastructure,infra_evals,https://yutori.com/,active,0.95,"[""AMC-6605""]",1
agent-hiring-map-public/1.0,PROD-26F475779D556944,ORG-DA9EAFD4AFB30101,SHLab AI Safety Product / Agent Systems Bridge,general_other,https://www.shlab.org.cn/research,active,0.95,"[""AMC-1350""]",1
agent-hiring-map-public/1.0,PROD-2719575A1879519D,ORG-E78B9C6E901A8477,delivery-intelligence AI agents for logistics automation,enterprise_workflow,https://burqup.com/,active,0.95,"[""AMC-6438""]",1
agent-hiring-map-public/1.0,PROD-2745C2FE1E900827,ORG-61FF26299885EEDA,推荐系统AI Agent开发实习生,general_other,null,active,0.95,"[""AMC-0828""]",1
agent-hiring-map-public/1.0,PROD-2776386DB6A0205A,ORG-CE859C3C5F4341D8,Agentic vision workflow platform,enterprise_workflow,https://allus.ai/,active,0.95,"[""AMC-1443""]",1
agent-hiring-map-public/1.0,PROD-2777BFDE1E275C72,ORG-A11413B0A4A315C2,Principal Inbound Product Manager - MoveWorks - Enterprise Search Platform,data_rag,https://www.servicenow.com/,active,0.95,"[""AMC-5423""]",1
agent-hiring-map-public/1.0,PROD-27E2E47C7CC2BD73,ORG-AEF38CBC5445CF75,多模态基础模型实习生,general_other,null,active,0.95,"[""AMC-1036""]",1
agent-hiring-map-public/1.0,PROD-280D517FB0065A5E,ORG-1236323724701EB7,"Application-model team for Agent, multi-Agent, tool use and RAG",data_rag,null,active,0.95,"[""AMC-3483""]",1
agent-hiring-map-public/1.0,PROD-28171C22229C365B,ORG-E48B3399C016902C,P4 MCP Server for governed natural-language access and action across version-control workflows,infra_evals,https://www.perforce.com/products/p4/p4-mcp,active,0.95,"[""AMC-6839""]",1
agent-hiring-map-public/1.0,PROD-281B95D54D81738F,ORG-F2EB5DFCA6458C64,multi-legged embodied-Agent autonomous decision system,infra_evals,https://dobot.zhiye.com/jobs,active,0.95,"[""AMC-6570""]",1
agent-hiring-map-public/1.0,PROD-281FA7B54EDE4F79,ORG-AFF28F1D82B8F013,Baichuan AI Coding / Agent System Engineering,coding,https://www.baichuan-ai.com/,active,0.95,"[""AMC-1281""]",1
agent-hiring-map-public/1.0,PROD-283F9D13A3CBAAA7,ORG-CD34093F03A79578,InsForge agent-native cloud infrastructure - Developer Relations Engineer,coding,https://insforge.dev/,active,0.95,"[""AMC-1467""]",1
agent-hiring-map-public/1.0,PROD-28562790D22F4740,ORG-10CD09FD5D3CED79,multi-Agent coordination and game research in computational intelligence,infra_evals,https://faculty.csu.edu.cn/jiangshouyong/zh_CN/index.htm,active,0.95,"[""AMC-6631""]",1
agent-hiring-map-public/1.0,PROD-28602CD3BA402478,ORG-1236323724701EB7,MCP and Agent-assisted map-service production workflow,enterprise_workflow,null,active,0.95,"[""AMC-3489""]",1
agent-hiring-map-public/1.0,PROD-28659ABE31C34C73,ORG-A11413B0A4A315C2,"Principal Product Manager, Action Fabric",enterprise_workflow,https://www.servicenow.com/,active,0.95,"[""AMC-5356""]",1
agent-hiring-map-public/1.0,PROD-2882552CEB335E48,ORG-E39780FA8EA72413,healthcare enterprise Agent platform orchestration runtime skills evaluation and observability,infra_evals,https://www.coherehealth.com/,active,0.95,"[""AMC-7188""]",1
agent-hiring-map-public/1.0,PROD-2883070ED104E500,ORG-A11413B0A4A315C2,"Senior Engineering Manager, Agentic & Generative AI Benchmarking and Evaluations",infra_evals,https://www.servicenow.com/,active,0.95,"[""AMC-5407""]",1
agent-hiring-map-public/1.0,PROD-2886481F435EC42B,ORG-9DFC553A9EAE6EC7,Zhipu GLM Coding Agent Data / Automation Loop,coding,https://www.zhipuai.cn/,active,0.95,"[""AMC-1272""]",1
agent-hiring-map-public/1.0,PROD-288853A6F6254F2D,ORG-3F131506A8801B5D,Healthcare Agent,vertical_finance_health,https://www.pingan.com/,active,0.95,"[""AMC-0048""]",1
agent-hiring-map-public/1.0,PROD-288F6EBA6B37B213,ORG-004283BB37EAEFFE,embodied multi-robot scheduling and MAPF Agent systems,infra_evals,https://tarsrobot.jobs.feishu.cn/index,active,0.95,"[""AMC-6766""]",1
agent-hiring-map-public/1.0,PROD-289CEAB293C605F9,ORG-9C78456D8E5699E6,DeepSeek Agent Harness Product Management,general_other,https://www.deepseek.com/,active,0.95,"[""AMC-1363""]",1
agent-hiring-map-public/1.0,PROD-28B4FB28CFEF1D61,ORG-94D930551687A650,Vertical-domain LLM AI Agent and virtual-human application hiring locator,vertical_finance_health,null,active,0.95,"[""AMC-6396""]",1
agent-hiring-map-public/1.0,PROD-28B55D86274721DB,ORG-9DFC553A9EAE6EC7,Zhipu Large-Model Agent Application Algorithm,general_other,https://www.zhipuai.cn/,active,0.95,"[""AMC-1277""]",1
agent-hiring-map-public/1.0,PROD-291964241AAAF928,ORG-C67CE9A6333AC567,Staff Engineer for agentic AI leasing and property-management systems,enterprise_workflow,https://www.getzuma.com/,active,0.95,"[""AMC-0786""]",1
agent-hiring-map-public/1.0,PROD-293F8509FA7F1DEE,ORG-2A1237F61D2167D5,"Research Engineer, Judgment Systems | autonomous KYC KYB AML and fraud-investigation Agent platform",infra_evals,https://www.variance.com/product,active,0.95,"[""AMC-6204""]",1
agent-hiring-map-public/1.0,PROD-2950F06D31962369,ORG-FB1D307487E7E623,NebulaAI enterprise AI Agent development and deployment platform,enterprise_workflow,https://www.cloudtogo.cn/product-NebulaAI,active,0.95,"[""AMC-7165""]",1
agent-hiring-map-public/1.0,PROD-29594B8234494794,ORG-35900E06EA1448C6,Spirit VLA models and Moz1 embodied-AI industrial robot platform,infra_evals,https://www.spirit-ai.com/product,active,0.95,"[""AMC-6050""]",1
agent-hiring-map-public/1.0,PROD-296C3973D2D2CA3D,ORG-DA9EAFD4AFB30101,SHLab Autonomous Laboratory Brain Agent,general_other,https://www.shlab.org.cn/research,active,0.95,"[""AMC-1343""]",1
agent-hiring-map-public/1.0,PROD-29732A73036CE9F6,ORG-3BD601C01212C3AF,AI Quantitative Risk Agent Strategy / Product,infra_evals,https://talent.antgroup.com/home,active,0.95,"[""AMC-1313""]",1
agent-hiring-map-public/1.0,PROD-2977FDEFAFD5DA96,ORG-6C24D5F6930B29BC,Qianwen Office / Wukong Enterprise AI Agent Product,enterprise_workflow,https://www.dingtalk.com/,active,0.95,"[""AMC-1303""]",1
agent-hiring-map-public/1.0,PROD-299B6246B4D7F780,ORG-ACA30CBF2FE4EA9B,【飞YOUNG实习生】Harness产品经理 / Harness / Coding Agent Product,coding,https://www.iflytek.com/en/,active,0.95,"[""AMC-1184""]",1
agent-hiring-map-public/1.0,PROD-29BB04D1A6E5651E,ORG-A1230BBE6A2D28D9,ZFTII Senior LLM Agent Engineering,data_rag,http://zftii.com/product.html,active,0.95,"[""AMC-5049""]",1
agent-hiring-map-public/1.0,PROD-29D6D18A5755104E,ORG-E5B16BC40B6F22C7,PPIO Agent Sandbox,general_other,https://ppio.com/ai-computing/sandbox,active,0.95,"[""AMC-1847""]",1
agent-hiring-map-public/1.0,PROD-29F0343FE8D6753E,ORG-962F6234889EC243,Research Engineer | General Security Intelligence autonomous security Agent platform,infra_evals,https://depthfirst.com/agentic-pentesting,active,0.95,"[""AMC-6006""]",1
agent-hiring-map-public/1.0,PROD-2A135ED35C698AEC,ORG-738749484A4C1062,tRPC-Agent-Go,infra_evals,https://github.com/trpc-group/trpc-agent-go,active,0.95,"[""AMC-1635""]",1
agent-hiring-map-public/1.0,PROD-2A584345F2147111,ORG-4E8C9A95DB61128D,Vertex AI Agent Builder multi-agent enterprise delivery,enterprise_workflow,https://www.tigeranalytics.com/,active,0.95,"[""AMC-6441""]",1
agent-hiring-map-public/1.0,PROD-2A9FE70AC355D757,ORG-9613211012F868DC,short-video AIGC Agent-framework automation workflow,enterprise_workflow,https://wjinfo.jobs.feishu.cn/society/position/list,active,0.95,"[""AMC-6879""]",1
agent-hiring-map-public/1.0,PROD-2ABCB9A6305222B4,ORG-CBC79DB13CCED59A,Kimi Agent / Kimi Work Harness Research and Eval,infra_evals,https://www.moonshot.cn/,active,0.95,"[""AMC-1232""]",1
agent-hiring-map-public/1.0,PROD-2AD10ACDBBF0DB12,ORG-1236323724701EB7,"Consumer AI application product using multimodal models, Agent and Skills",general_other,null,active,0.95,"[""AMC-3490""]",1
agent-hiring-map-public/1.0,PROD-2AF49BAB623CBFAA,ORG-677FAE0C87B716C4,Business Agent and Agent-platform backend engineering,infra_evals,https://www.fanruan.com/,active,0.95,"[""AMC-1450""]",1
agent-hiring-map-public/1.0,PROD-2B3EF440EF6DF71A,ORG-4A10F1F16274C093,Large-model Agent design and evaluation,infra_evals,https://www.desaysv.com/,active,0.95,"[""AMC-4805""]",1
agent-hiring-map-public/1.0,PROD-2B51A7BEC3A23DE6,ORG-8630113EC0DB7B4E,Enterprise Workflow Agent,data_rag,https://ai.wps.cn/,active,0.95,"[""AMC-0026"",""AMC-0092""]",1
agent-hiring-map-public/1.0,PROD-2B5F67741F8182CA,ORG-773573DF61D0529B,机器人数据资深项目经理 - XPeng embodied/physical-AI product or infrastructure high-recall locator,infra_evals,https://www.xiaopeng.com/,active,0.95,"[""AMC-4953""]",1
agent-hiring-map-public/1.0,PROD-2B78B69B4A267914,ORG-778F2EB74B796FCE,unrecovered large-model architecture and platform role with intelligent-Agent-system qualification mention,builder_platform,null,active,0.95,"[""AMC-7210""]",1
agent-hiring-map-public/1.0,PROD-2B86001EF6398249,ORG-744205E43529C1FC,"Research Scientist, Life Sciences | Anthropic current Agent system or Agent-enabled workflow role family",infra_evals,null,active,0.95,"[""AMC-6132""]",1
agent-hiring-map-public/1.0,PROD-2BCF1F50B60035C1,ORG-1236323724701EB7,"Cloud Agent runtime, sandbox, orchestration, observability, MCP, SDK and Skills infrastructure",infra_evals,null,active,0.95,"[""AMC-3485""]",1
agent-hiring-map-public/1.0,PROD-2BD4487FF5A28001,ORG-15394BD36E3C25A3,secure enterprise multi-Agent control plane and action/Agent builder,infra_evals,https://www.ycombinator.com/companies/credal-ai,active,0.95,"[""AMC-6752""]",1
agent-hiring-map-public/1.0,PROD-2C2D9A5000FE8725,ORG-B7F8DFC2578DDA24,ToB AI Agent Product Internship,infra_evals,https://www.lingyiwanwu.com/,active,0.95,"[""AMC-1291""]",1
agent-hiring-map-public/1.0,PROD-2C451ED6D0A2C69F,ORG-D13FCF7447C1BB7D,financial-service Agent workflow design and build,infra_evals,null,active,0.95,"[""AMC-6317""]",1
agent-hiring-map-public/1.0,PROD-2C8F5730C3CC6037,ORG-20AA6F72FE1A5595,AI voice messaging and communications agents,cx_voice,https://www.plura.ai/products/voice,active,0.95,"[""AMC-6388""]",1
agent-hiring-map-public/1.0,PROD-2CC763E1C41A795B,ORG-6C24D5F6930B29BC,产业链Agentic AI与多模态世界模型算法专家-阿里星,general_other,null,active,0.95,"[""AMC-0882""]",1
agent-hiring-map-public/1.0,PROD-2CDBD6B3B827F6E8,ORG-D0F081CA9171472E,AI export-sales demand-discovery and sales-follow-up Agent,data_rag,https://imaoke.com/,active,0.95,"[""AMC-7026""]",1
agent-hiring-map-public/1.0,PROD-2CFA459AE6261111,ORG-400030C8E01D28BE,Data Scientist - Agentic AI Systems - Loops,data_rag,https://www.ifs.com/,active,0.95,"[""AMC-5268""]",1
agent-hiring-map-public/1.0,PROD-2D05D16439CC1E27,ORG-9346AA85E4596796,Agentic marketing and creative automation platform,infra_evals,https://generalcontext.com/,active,0.95,"[""AMC-1440""]",1
agent-hiring-map-public/1.0,PROD-2D0A536C97F4EE7E,ORG-E9228904CCCA7088,LazyCreator agentic video-editor listing under zudo.work,vertical_finance_health,https://www.ycombinator.com/companies/zudowork,active,0.95,"[""AMC-6566""]",1
agent-hiring-map-public/1.0,PROD-2D0B7E97E34D379E,ORG-60F8C8A2C2C3CC31,Neurosymbolic shopping/search decision AI agent,general_other,https://onton.com/,active,0.95,"[""AMC-1445""]",1
agent-hiring-map-public/1.0,PROD-2D0C141061DB3190,ORG-A11413B0A4A315C2,"Staff Security Engineer, Security Operations - Moveworks",infra_evals,https://www.servicenow.com/,active,0.95,"[""AMC-5361""]",1
agent-hiring-map-public/1.0,PROD-2D61F6CE8708F254,ORG-3BD601C01212C3AF,AntV MCP Server Chart and visualization Skills,data_rag,https://github.com/antvis/mcp-server-chart,active,0.95,"[""AMC-6426""]",1
agent-hiring-map-public/1.0,PROD-2D7702B8D8B61704,ORG-AEF38CBC5445CF75,商家商品后端架构师-redshop跨境电商,infra_evals,null,active,0.95,"[""AMC-1043""]",1
agent-hiring-map-public/1.0,PROD-2D85BA9DA23A5F58,ORG-AEF38CBC5445CF75,存储云平台研发（数据库智能化方向）- 国际化,infra_evals,null,active,0.95,"[""AMC-1003""]",1
agent-hiring-map-public/1.0,PROD-2D8D606715B6B2BF,ORG-AEF38CBC5445CF75,PE工程师-客户端基础技术,infra_evals,null,active,0.95,"[""AMC-1057""]",1
agent-hiring-map-public/1.0,PROD-2DA842ED55ACAC20,ORG-AEF38CBC5445CF75,模型标注-模型数据策略运营,infra_evals,null,active,0.95,"[""AMC-1063""]",1
agent-hiring-map-public/1.0,PROD-2DB27F10C3B37822,ORG-773573DF61D0529B,机器人移动操作算法专家（Loco-Manipulation） - XPeng embodied/physical-AI product or infrastructure workstream,infra_evals,https://www.xiaopeng.com/,active,0.95,"[""AMC-4914""]",1
agent-hiring-map-public/1.0,PROD-2DB7DAB3222618EE,ORG-806D6FAF97C296E5,AI Superteam companion Agents for team coordination and action,cx_voice,https://ariso.ai/,active,0.95,"[""AMC-6618""]",1
agent-hiring-map-public/1.0,PROD-2DC062FFC20C2746,ORG-AC1863E3B7B2D6EC,AI Agent 工程师 for business workflow automation,cx_voice,https://www.proscenic.cn/,active,0.95,"[""AMC-0466""]",1
agent-hiring-map-public/1.0,PROD-2DE46E46728A78DA,ORG-2F77417DDDE41913,Regulatory Affairs Specialist | Archy dental-practice operations AI Agents,infra_evals,https://www.archy.com/,active,0.95,"[""AMC-5813""]",1
agent-hiring-map-public/1.0,PROD-2DF31A006262794F,ORG-61FF26299885EEDA,OpenViking context database for AI agents,data_rag,https://openviking.ai/,active,0.95,"[""AMC-1493""]",1
agent-hiring-map-public/1.0,PROD-2DFBB20EDD748626,ORG-D3E42DE502AAE6FD,chat and voice customer-experience AI Agents,cx_voice,null,active,0.95,"[""AMC-6324""]",1
agent-hiring-map-public/1.0,PROD-2E350748B801D242,ORG-B248F2E01881F536,MiniMax Internal AI Native Engineering / Agent Workflow,enterprise_workflow,https://www.minimaxi.com/,active,0.95,"[""AMC-1256""]",1
agent-hiring-map-public/1.0,PROD-2E518AAE6608F9FD,ORG-773573DF61D0529B,机器人软件开发负责人 - XPeng embodied/physical-AI product or infrastructure high-recall locator,infra_evals,https://www.xiaopeng.com/,active,0.95,"[""AMC-4992""]",1
agent-hiring-map-public/1.0,PROD-2E6EBAD200066D4E,ORG-83D538A029D7AA48,Context-aware multi-Agent code-graph orchestration engine,coding,https://github.com/Roarpeng/GraphFlow,active,0.95,"[""AMC-1570""]",1
agent-hiring-map-public/1.0,PROD-2E733D837F86AE43,ORG-773573DF61D0529B,Research Scientist (Embodied AI) - XPeng embodied/physical-AI product or infrastructure high-recall locator,infra_evals,https://www.xiaopeng.com/,active,0.95,"[""AMC-4905""]",1
agent-hiring-map-public/1.0,PROD-2E9331AC9EF4EB65,ORG-DCCF554DE53145B2,Virtual desktops / computer-use runtime for AI agents,infra_evals,https://www.scrapybara.com/,active,0.95,"[""AMC-0487""]",1
